DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 280615073409 , 96.122792 , 0.145604 , 0.004115 , 99.850170 , 11.720276 , 0.396352 , 34.470651 , 29.253012 , 10.559430 , 14.989411 , 0.836025 , 34.186098 , 28.487883 , 22.204838 , 15.352965 , 0.405995 , 33.775860 , 28.504344 , 10.388713 , 16.153935 , 0.811228 , 33.629782 , 28.479891 , 20.656166 , 14.570762 , 0.832019 , 34.366756 , 28.881535 , 22.086155 , 15.722226 , 0.836707 , 34.111174 , 28.759858 , 21.720903 , 14.856778 , 0.865775 , 34.972530 , 29.729030 , 23.820974 , 15.240213, 0.851846 , 34.516045 , 29.548237 , 23.387406 , 14.231248 , 0.838314 , 34.236061 , 28.863120 , 22.299903 , 14.858181 , 0.792479 , 34.452532 , 29.090172 , 21.100598 , 15.195905 , 2.836225 , 20.346933 , -78.344870 , 16.081339 , 13.817103 , 115.327945
 280615073511 , 96.808611 , 0.189373 , 0.004663 , 100.774577 , 11.752319 , 0.399559 , 34.477806 , 29.330966 , 10.638890 , 15.036330 , 0.842839 , 34.188926 , 28.909235 , 22.294786 , 15.314075 , 0.409383 , 33.785187 , 28.388585 , 10.469739 , 16.104210 , 0.818272 , 33.638703 , 28.186486 , 20.825373 , 15.076768 , 0.837429 , 34.363304 , 28.950497 , 22.222038 , 15.772677 , 0.841044 , 34.113537 , 28.840369 , 21.871855 , 15.014854 , 0.874038 , 34.971319 , 29.602739 , 24.005035 , 15.461557, 0.856619 , 34.519277 , 29.303506 , 23.556702 , 14.342743 , 0.843446 , 34.241412 , 28.927782 , 22.442260 , 14.845459 , 0.797787 , 34.460096 , 29.118023 , 21.255811 , 15.155757 , 2.818896 , 20.479698 , -78.554669 , 16.151249 , 14.026823 , 117.685526
 280615073611 , 94.959454 , 0.177491 , 0.004896 , 98.951419 , 11.766052 , 0.391268 , 34.435758 , 29.510231 , 10.468256 , 15.080686 , 0.826651 , 34.148961 , 28.726864 , 21.849610 , 15.513265 , 0.401353 , 33.742712 , 28.469616 , 10.292743 , 16.328069 , 0.801978 , 33.595572 , 28.362724 , 20.463866 , 14.713843 , 0.822267 , 34.312672 , 28.992759 , 21.859386 , 15.989668 , 0.826247 , 34.066896 , 28.876897 , 21.515123 , 15.116190 , 0.857504 , 34.931656 , 30.001386 , 23.560628 , 15.412219, 0.840765 , 34.476225 , 29.306452 , 23.077145 , 14.338099 , 0.826756 , 34.196591 , 29.141454 , 22.044036 , 14.848265 , 0.782431 , 34.416905 , 29.360405 , 20.908842 , 15.370620 , 2.802600 , 20.606129 , -78.754420 , 16.108444 , 14.032354 , 116.048317
 280615073710 , 94.418594 , 0.181101 , 0.005245 , 98.273324 , 11.862183 , 0.389971 , 34.413837 , 29.278638 , 10.348339 , 15.288051 , 0.821694 , 34.123498 , 28.799242 , 21.694768 , 15.599510 , 0.399049 , 33.721104 , 28.411737 , 10.183244 , 16.415959 , 0.797527 , 33.575113 , 28.164176 , 20.249123 , 15.003825 , 0.817081 , 34.290547 , 28.964861 , 21.640494 , 16.071269 , 0.820854 , 34.039688 , 28.833652 , 21.276663 , 15.337244 , 0.852953 , 34.904658 , 29.369843 , 23.355396 , 15.637336, 0.836300 , 34.451971 , 29.179391 , 22.933472 , 14.565828 , 0.823451 , 34.172489 , 28.720549 , 21.848587 , 15.237697 , 0.778095 , 34.395672 , 29.169887 , 20.678631 , 15.537789 , 2.786221 , 20.734794 , -78.957662 , 16.265145 , 14.140323 , 114.149154
 280615073810 , 94.843725 , 0.203464 , 0.005180 , 98.295490 , 11.807251 , 0.391088 , 34.408642 , 29.249440 , 10.393889 , 15.429777 , 0.826227 , 34.113198 , 28.961866 , 21.888002 , 15.659828 , 0.401058 , 33.714733 , 28.341215 , 10.230325 , 16.724080 , 0.800683 , 33.567898 , 28.036677 , 20.332928 , 15.049777 , 0.820970 , 34.302885 , 29.032350 , 21.742175 , 15.937718 , 0.824974 , 34.043869 , 28.568106 , 21.379455 , 15.348273 , 0.856367 , 34.900464 , 29.792312 , 23.443744 , 15.772871, 0.839333 , 34.452887 , 29.371916 , 23.019030 , 14.585902 , 0.825180 , 34.175996 , 28.878940 , 21.956699 , 15.234311 , 0.782193 , 34.390517 , 29.241924 , 20.771140 , 15.526567 , 2.770034 , 20.863547 , -79.161011 , 16.311873 , 14.208439 , 114.607573
 280615073910 , 95.084695 , 0.175358 , 0.005242 , 98.318787 , 11.935425 , 0.392156 , 34.418143 , 29.206240 , 10.418102 , 15.385566 , 0.826101 , 34.124234 , 28.627383 , 21.837319 , 15.533532 , 0.401636 , 33.721530 , 28.275264 , 10.240776 , 16.683884 , 0.802108 , 33.574835 , 28.473377 , 20.360961 , 14.828675 , 0.823657 , 34.303359 , 29.072494 , 21.773661 , 16.031122 , 0.826617 , 34.050688 , 28.668675 , 21.417389 , 15.263817 , 0.857460 , 34.914234 , 29.749817 , 23.511881 , 15.596269, 0.842138 , 34.461298 , 29.547776 , 23.058672 , 14.459123 , 0.827980 , 34.181091 , 28.740325 , 21.989467 , 15.155854 , 0.783970 , 34.400019 , 29.155961 , 20.813408 , 15.512733 , 2.754034 , 20.992388 , -79.364472 , 16.306028 , 14.083734 , 116.703200
 280615074011 , 95.174422 , 0.180053 , 0.005388 , 98.296928 , 12.031555 , 0.391943 , 34.404504 , 29.205503 , 10.418993 , 15.479164 , 0.826582 , 34.118815 , 29.198745 , 21.891811 , 15.827626 , 0.401834 , 33.712558 , 28.263383 , 10.256246 , 16.819999 , 0.804109 , 33.566412 , 28.004559 , 20.393657 , 14.958163 , 0.823726 , 34.296805 , 28.862199 , 21.800324 , 16.030686 , 0.827456 , 34.040795 , 28.572246 , 21.437143 , 15.574406 , 0.857892 , 34.902030 , 29.621044 , 23.502817 , 15.723629, 0.841866 , 34.450101 , 29.221561 , 23.077686 , 14.627549 , 0.828475 , 34.166557 , 28.693414 , 21.994304 , 15.244082 , 0.784280 , 34.386659 , 29.198340 , 20.818063 , 15.682853 , 2.738220 , 21.121316 , -79.568046 , 16.390110 , 14.230552 , 117.030642
 280615074110 , 94.770682 , 0.182870 , 0.005402 , 98.020501 , 12.072754 , 0.391043 , 34.399887 , 29.235494 , 10.373561 , 15.601155 , 0.825399 , 34.120330 , 28.665373 , 21.740767 , 15.751201 , 0.400069 , 33.705875 , 28.339997 , 10.212515 , 16.946392 , 0.800526 , 33.559778 , 27.986292 , 20.302440 , 15.067626 , 0.820837 , 34.283993 , 28.966886 , 21.700879 , 16.164673 , 0.822159 , 34.032491 , 28.518419 , 21.341142 , 15.653540 , 0.854783 , 34.899826 , 29.595289 , 23.416139 , 15.725322, 0.839106 , 34.443302 , 29.229295 , 22.974566 , 14.607427 , 0.825321 , 34.158725 , 28.906535 , 21.897594 , 15.417056 , 0.781663 , 34.381879 , 29.230482 , 20.718689 , 15.856987 , 2.722588 , 21.250327 , -79.771736 , 16.331475 , 14.199081 , 115.655387
 280615074210 , 94.682839 , 0.164497 , 0.004456 , 97.873014 , 12.077332 , 0.390619 , 34.389082 , 29.237875 , 10.362295 , 15.562893 , 0.823375 , 34.105914 , 28.874172 , 21.713657 , 15.743703 , 0.400085 , 33.694114 , 28.339692 , 10.200040 , 16.938846 , 0.798805 , 33.546834 , 28.182968 , 20.281066 , 14.782674 , 0.818983 , 34.276203 , 28.929321 , 21.671104 , 16.124622 , 0.823036 , 34.023519 , 28.742744 , 21.321510 , 15.428278 , 0.854384 , 34.892035 , 29.622975 , 23.390680 , 15.723194, 0.837771 , 34.434192 , 29.262718 , 22.961108 , 14.616908 , 0.824097 , 34.149053 , 28.881700 , 21.879007 , 15.328054 , 0.779492 , 34.371592 , 29.045082 , 20.697519 , 15.886010 , 2.707136 , 21.379422 , -79.975543 , 16.345920 , 14.297757 , 113.887201
 280615074310 , 93.998799 , 0.166753 , 0.004429 , 97.020404 , 12.109375 , 0.388454 , 34.390818 , 29.217068 , 10.295912 , 15.426536 , 0.819058 , 34.113210 , 28.839035 , 21.603620 , 15.616391 , 0.397218 , 33.697545 , 28.308163 , 10.133399 , 16.722919 , 0.794311 , 33.550862 , 28.254166 , 20.142151 , 14.871580 , 0.813370 , 34.272693 , 28.998744 , 21.512475 , 15.992425 , 0.817505 , 34.019654 , 28.828039 , 21.160356 , 15.385712 , 0.848766 , 34.895435 , 29.775480 , 23.250063 , 15.624953, 0.831716 , 34.432854 , 29.331220 , 22.808339 , 14.473440 , 0.818360 , 34.147465 , 28.655518 , 21.725566 , 15.157257 , 0.775952 , 34.372491 , 29.143541 , 20.564847 , 15.588772 , 2.691860 , 21.508597 , -80.179472 , 16.282313 , 14.262901 , 113.232317
 280615074410 , 93.436083 , 0.160347 , 0.004541 , 96.271725 , 12.113953 , 0.386153 , 34.405681 , 29.265145 , 10.246528 , 15.251193 , 0.812630 , 34.129960 , 28.750590 , 21.483356 , 15.417298 , 0.395415 , 33.715720 , 28.230788 , 10.079843 , 16.722774 , 0.789557 , 33.568784 , 28.204155 , 20.041180 , 14.635144 , 0.809627 , 34.271581 , 28.849309 , 21.401766 , 15.858922 , 0.812889 , 34.020412 , 28.594513 , 21.049059 , 15.241712 , 0.844587 , 34.908868 , 29.729581 , 23.133850 , 15.484001, 0.827695 , 34.435633 , 29.102142 , 22.672044 , 14.303563 , 0.814261 , 34.150802 , 28.978188 , 21.617901 , 15.068206 , 0.772841 , 34.387978 , 29.193974 , 20.475028 , 15.468667 , 2.677009 , 21.635698 , -80.380122 , 16.058251 , 14.097893 , 109.499480
 280615074509 , 94.182112 , 0.160918 , 0.004141 , 96.869896 , 12.196350 , 0.389175 , 34.425084 , 29.242410 , 10.338630 , 15.166254 , 0.820960 , 34.143740 , 28.876800 , 21.665579 , 15.434276 , 0.398352 , 33.730796 , 28.425293 , 10.171374 , 16.980009 , 0.796005 , 33.584042 , 28.378446 , 20.231895 , 14.626534 , 0.815975 , 34.287287 , 29.019552 , 21.601182 , 15.906567 , 0.820657 , 34.040150 , 28.806600 , 21.254050 , 15.148647 , 0.851318 , 34.929614 , 29.724338 , 23.351083 , 15.416814, 0.832916 , 34.455908 , 29.299087 , 22.870086 , 14.302837 , 0.822025 , 34.170855 , 28.856865 , 21.812018 , 15.080444 , 0.777472 , 34.407401 , 29.090021 , 20.656456 , 15.470844 , 2.662077 , 21.765030 , -80.584296 , 16.049999 , 14.211858 , 110.350829
 280615074610 , 96.352585 , 0.147721 , 0.004536 , 99.551965 , 12.205505 , 0.398622 , 34.458005 , 29.259078 , 10.596562 , 15.321717 , 0.840451 , 34.176839 , 28.843690 , 22.212883 , 15.530292 , 0.407442 , 33.763866 , 28.440829 , 10.427448 , 17.120671 , 0.814091 , 33.617331 , 28.275653 , 20.734401 , 14.718777 , 0.835024 , 34.319463 , 28.933003 , 22.137161 , 15.989668 , 0.839252 , 34.073445 , 28.881314 , 21.767640 , 15.168527 , 0.870165 , 34.960874 , 29.781183 , 23.920434 , 15.546302, 0.854058 , 34.486979 , 29.270912 , 23.435916 , 14.415637 , 0.841166 , 34.202264 , 28.908374 , 22.333564 , 15.064288 , 0.796670 , 34.440129 , 29.031081 , 21.159023 , 15.334342 , 2.647068 , 21.896596 , -80.792006 , 16.165909 , 14.091336 , 113.166829
 280615074710 , 97.467781 , 0.182360 , 0.005196 , 101.049405 , 12.155151 , 0.402525 , 34.472360 , 29.278014 , 10.719114 , 15.340195 , 0.850162 , 34.196255 , 28.812081 , 22.487756 , 15.509154 , 0.412310 , 33.783509 , 28.342586 , 10.551725 , 17.002308 , 0.824099 , 33.637689 , 28.326114 , 20.982530 , 14.840139 , 0.843918 , 34.337660 , 29.056750 , 22.387549 , 15.988846 , 0.850269 , 34.087819 , 28.852330 , 22.037306 , 15.384744 , 0.881226 , 34.976946 , 29.867737 , 24.202498 , 15.547076, 0.864013 , 34.501673 , 29.374310 , 23.707557 , 14.387147 , 0.849805 , 34.213447 , 28.954825 , 22.593570 , 15.151404 , 0.804749 , 34.454311 , 29.226493 , 21.431236 , 15.590997 , 2.632473 , 22.026081 , -80.996441 , 16.160562 , 14.166757 , 115.065991
 280615074811 , 96.314935 , 0.185374 , 0.004703 , 99.996898 , 12.164307 , 0.398038 , 34.447923 , 29.285044 , 10.577534 , 15.296032 , 0.838974 , 34.174280 , 28.885660 , 22.195348 , 15.485742 , 0.407285 , 33.757305 , 28.412041 , 10.419208 , 17.079024 , 0.813863 , 33.611181 , 28.271835 , 20.722995 , 14.974077 , 0.833076 , 34.329085 , 28.924256 , 22.100399 , 15.864049 , 0.837496 , 34.077754 , 28.616780 , 21.745801 , 15.204515 , 0.871064 , 34.955357 , 29.739423 , 23.883798 , 15.550269, 0.852438 , 34.482607 , 29.252313 , 23.400779 , 14.396434 , 0.840243 , 34.202068 , 28.898808 , 22.303688 , 15.063127 , 0.794713 , 34.430370 , 29.129690 , 21.136593 , 15.592303 , 2.618042 , 22.155639 , -81.201010 , 16.061629 , 14.170715 , 114.149154
 280615074912 , 95.733733 , 0.188370 , 0.005356 , 99.088146 , 12.118530 , 0.395550 , 34.431594 , 29.186964 , 10.502843 , 15.429342 , 0.834787 , 34.151693 , 28.599903 , 22.035710 , 15.662682 , 0.404713 , 33.737817 , 28.495509 , 10.343561 , 17.243049 , 0.808247 , 33.592233 , 28.285611 , 20.566922 , 15.074398 , 0.830007 , 34.324463 , 28.989628 , 21.987705 , 15.897860 , 0.832756 , 34.073057 , 28.796663 , 21.618463 , 15.255836 , 0.864251 , 34.937349 , 29.834072 , 23.702046 , 15.724065, 0.845367 , 34.470468 , 29.376796 , 23.232221 , 14.521811 , 0.834152 , 34.193432 , 28.829087 , 22.173173 , 14.973932 , 0.789197 , 34.414486 , 29.057653 , 20.984970 , 15.670228 , 2.603536 , 22.287429 , -81.409127 , 16.224844 , 14.310749 , 113.166829
 280615075011 , 97.446353 , 0.179584 , 0.004632 , 100.454788 , 12.123108 , 0.401811 , 34.452277 , 29.267639 , 10.702245 , 15.422473 , 0.847711 , 34.176126 , 28.834605 , 22.452000 , 15.615617 , 0.411776 , 33.761388 , 28.511198 , 10.545916 , 17.255626 , 0.822659 , 33.614565 , 28.237246 , 20.964062 , 14.869596 , 0.844395 , 34.363808 , 28.936778 , 22.416977 , 15.791058 , 0.848492 , 34.108806 , 28.700603 , 22.045026 , 15.221590 , 0.879471 , 34.964041 , 29.648914 , 24.176626 , 15.601445, 0.863160 , 34.498067 , 29.401748 , 23.698264 , 14.568876 , 0.849003 , 34.226334 , 29.051129 , 22.591777 , 14.911389 , 0.803441 , 34.434306 , 29.096720 , 21.379353 , 15.546302 , 2.589428 , 22.417130 , -81.613972 , 16.276424 , 14.188647 , 115.851852
 280615075111 , 98.655775 , 0.177707 , 0.004357 , 101.499039 , 12.191772 , 0.407250 , 34.469222 , 29.288502 , 10.845167 , 15.527196 , 0.860297 , 34.194966 , 29.094384 , 22.744135 , 15.771565 , 0.416779 , 33.777255 , 28.408234 , 10.671889 , 17.345692 , 0.832735 , 33.631200 , 28.195471 , 21.231389 , 15.091424 , 0.854644 , 34.398709 , 29.175893 , 22.714803 , 15.768130 , 0.858359 , 34.134190 , 28.747161 , 22.345689 , 15.331633 , 0.891199 , 34.977729 , 29.776952 , 24.491636 , 15.771419, 0.872948 , 34.519057 , 29.427345 , 23.998049 , 14.655266 , 0.859351 , 34.249809 , 29.003115 , 22.880904 , 15.002084 , 0.812497 , 34.451814 , 29.272259 , 21.657688 , 15.598252 , 2.575477 , 22.546900 , -81.818958 , 16.327642 , 14.232672 , 117.423572
 280615075211 , 98.345266 , 0.217369 , 0.006009 , 100.940966 , 12.155151 , 0.405606 , 34.459447 , 29.311747 , 10.814040 , 15.518441 , 0.856624 , 34.176575 , 28.843164 , 22.699777 , 15.792703 , 0.416017 , 33.766272 , 28.539224 , 10.642834 , 17.379213 , 0.830871 , 33.619817 , 28.362274 , 21.157548 , 14.969192 , 0.851673 , 34.398642 , 28.942763 , 22.647705 , 15.638690 , 0.855938 , 34.123519 , 28.818102 , 22.289677 , 15.249742 , 0.888968 , 34.962305 , 29.620492 , 24.421586 , 15.940136, 0.871350 , 34.508332 , 29.247065 , 23.909618 , 14.692898 , 0.856258 , 34.243745 , 28.727815 , 22.810632 , 15.154645 , 0.811418 , 34.441680 , 29.171016 , 21.600198 , 15.805231 , 2.561908 , 22.674571 , -82.020667 , 16.379878 , 14.228626 , 115.000503
 280615075310 , 98.141576 , 0.209896 , 0.005599 , 100.950805 , 12.136841 , 0.405898 , 34.460511 , 29.290430 , 10.795240 , 15.473891 , 0.856928 , 34.186665 , 28.896847 , 22.652190 , 15.722033 , 0.415387 , 33.769298 , 28.345633 , 10.622321 , 17.254078 , 0.830214 , 33.623110 , 28.355836 , 21.125962 , 14.873853 , 0.851083 , 34.406834 , 29.085108 , 22.635931 , 15.657458 , 0.854992 , 34.129769 , 28.765011 , 22.256319 , 15.422522 , 0.887741 , 34.966536 , 29.757360 , 24.378567 , 15.681692, 0.869420 , 34.510647 , 29.315384 , 23.889693 , 14.521231 , 0.857255 , 34.246418 , 28.982235 , 22.794421 , 15.061386 , 0.811034 , 34.442326 , 29.264657 , 21.576525 , 15.811132 , 2.548261 , 22.804471 , -82.225939 , 16.353324 , 14.253828 , 115.851852
 280615075412 , 101.101216 , 0.119731 , 0.003297 , 104.145823 , 12.187195 , 0.417728 , 34.509167 , 29.600544 , 11.156271 , 15.561926 , 0.880622 , 34.230026 , 29.119761 , 23.384214 , 15.709553 , 0.428022 , 33.817994 , 28.793131 , 11.023080 , 17.303174 , 0.855360 , 33.670770 , 28.503848 , 21.933803 , 14.873853 , 0.877051 , 34.449734 , 29.484522 , 23.418822 , 15.631193 , 0.882833 , 34.179716 , 28.948850 , 23.066517 , 15.206498 , 0.913909 , 35.017181 , 29.874636 , 25.157565 , 15.588530, 0.896489 , 34.558462 , 29.458189 , 24.671015 , 14.387679 , 0.882187 , 34.294410 , 28.866339 , 23.547677 , 15.019981 , 0.836064 , 34.491076 , 29.244483 , 22.283011 , 15.775870 , 2.534315 , 22.938768 , -82.438211 , 16.413186 , 14.233382 , 119.388223
 280615075512 , 105.957929 , 0.131470 , 0.004230 , 109.377354 , 12.214661 , 0.437434 , 34.582329 , 29.375073 , 11.722645 , 15.650348 , 0.922276 , 34.306158 , 28.953532 , 24.588191 , 15.794589 , 0.448573 , 33.892081 , 28.573190 , 11.556882 , 17.434307 , 0.896279 , 33.744020 , 28.461099 , 22.972740 , 14.913759 , 0.920220 , 34.531540 , 29.063747 , 24.612704 , 15.726628 , 0.924057 , 34.262627 , 28.867880 , 24.195918 , 15.218736 , 0.957593 , 35.090726 , 29.831864 , 26.428279 , 15.681837, 0.939379 , 34.634776 , 29.234635 , 25.905991 , 14.477794 , 0.923719 , 34.373158 , 29.134740 , 24.764114 , 14.972094 , 0.873438 , 34.564690 , 29.457358 , 23.413636 , 15.950536 , 2.520970 , 23.068796 , -82.643788 , 16.560858 , 14.313431 , 123.841432
 280615075612 , 110.345543 , 0.121806 , 0.003874 , 114.287238 , 12.338257 , 0.456141 , 34.646535 , 29.514199 , 12.243834 , 15.605556 , 0.963118 , 34.370455 , 29.049485 , 25.796136 , 15.840783 , 0.466474 , 33.959170 , 28.600301 , 12.071512 , 17.514941 , 0.931770 , 33.811048 , 28.435569 , 24.017637 , 15.102356 , 0.956083 , 34.600736 , 29.242369 , 25.669542 , 15.682417 , 0.961341 , 34.328938 , 28.978938 , 25.278361 , 15.082621 , 0.996578 , 35.154189 , 29.915015 , 27.589067 , 15.682466, 0.976991 , 34.698967 , 29.376244 , 27.046548 , 14.485049 , 0.962571 , 34.439735 , 29.201518 , 25.828621 , 14.932478 , 0.912100 , 34.628750 , 29.423711 , 24.456939 , 15.858535 , 2.507989 , 23.196716 , -82.846089 , 16.634405 , 14.415587 , 130.848687
 280615075713 , 112.361959 , 0.233760 , 0.005259 , 116.932181 , 12.232971 , 0.464185 , 34.660870 , 29.470432 , 12.482378 , 15.648655 , 0.980712 , 34.384045 , 29.164659 , 26.204872 , 15.976221 , 0.475114 , 33.971889 , 28.679048 , 12.313383 , 17.705134 , 0.949662 , 33.822796 , 28.509313 , 24.488570 , 15.221638 , 0.973137 , 34.629535 , 29.338954 , 26.150033 , 15.771952 , 0.979206 , 34.351177 , 28.864844 , 25.746856 , 15.300241 , 1.016124 , 35.170934 , 29.948772 , 28.123262 , 15.901440, 0.996495 , 34.718538 , 29.511499 , 27.540129 , 14.742236 , 0.979143 , 34.461329 , 28.877285 , 26.305797 , 15.102791 , 0.928028 , 34.642846 , 29.301541 , 24.940185 , 15.922820 , 2.494713 , 23.329031 , -83.055407 , 16.718755 , 14.433030 , 136.022268
 280615075815 , 113.788235 , 0.695778 , 0.008361 , 119.154599 , 12.374878 , 0.469954 , 34.686252 , 29.532738 , 12.656010 , 15.738769 , 0.992660 , 34.414253 , 29.069307 , 26.575501 , 15.840106 , 0.481558 , 34.000879 , 28.722610 , 12.479020 , 17.556878 , 0.962298 , 33.852258 , 28.521741 , 24.820217 , 15.253756 , 0.986805 , 34.642412 , 29.154624 , 26.530045 , 15.772290 , 0.992321 , 34.371474 , 28.922259 , 26.113811 , 15.227152 , 1.028923 , 35.200077 , 29.767570 , 28.514789 , 15.724935, 1.008680 , 34.740180 , 29.629629 , 27.935590 , 14.517796 , 0.992708 , 34.483476 , 29.011301 , 26.692287 , 15.163110 , 0.939707 , 34.667800 , 29.332855 , 25.291778 , 15.856890 , 2.481370 , 23.463576 , -83.268324 , 16.663662 , 14.465176 , 138.969245
 280615075914 , 116.956386 , 0.119646 , 0.003403 , 121.707534 , 12.196350 , 0.483786 , 34.729745 , 29.514143 , 13.044295 , 15.691850 , 1.021121 , 34.459892 , 29.147090 , 27.378781 , 15.795266 , 0.495380 , 34.050452 , 28.712709 , 12.871793 , 17.513054 , 0.988801 , 33.901250 , 28.711979 , 25.594067 , 15.003680 , 1.014784 , 34.686350 , 29.239791 , 27.351560 , 15.749556 , 1.019902 , 34.421296 , 29.100762 , 26.942914 , 15.207224 , 1.057768 , 35.248510 , 29.791485 , 29.369951 , 15.721888, 1.037176 , 34.790008 , 29.334719 , 28.767102 , 14.563894 , 1.019955 , 34.530379 , 29.156723 , 27.511776 , 14.843283 , 0.965877 , 34.711219 , 29.351899 , 26.065173 , 15.904197 , 2.468598 , 23.593837 , -83.474538 , 16.695472 , 14.472564 , 139.689617
 280615080014 , 119.252744 , 0.115982 , 0.003237 , 124.190127 , 12.205505 , 0.492783 , 34.760386 , 29.521853 , 13.322375 , 15.737125 , 1.041686 , 34.494490 , 29.288542 , 27.948021 , 15.772677 , 0.504629 , 34.087438 , 28.798310 , 13.150780 , 17.474116 , 1.008144 , 33.936923 , 28.547271 , 26.146004 , 15.264930 , 1.035299 , 34.701714 , 29.382689 , 27.899610 , 15.946183 , 1.040215 , 34.441911 , 29.178144 , 27.498185 , 15.412122 , 1.079175 , 35.278554 , 29.997890 , 29.979152 , 15.811132, 1.056889 , 34.815569 , 29.495847 , 29.338200 , 14.606944 , 1.040659 , 34.552903 , 29.260018 , 28.082146 , 15.193583 , 0.985303 , 34.741470 , 29.356039 , 26.615515 , 16.020528 , 2.455964 , 23.724151 , -83.680917 , 16.735187 , 14.579037 , 138.969245
 280615080114 , 124.655010 , 0.116874 , 0.002949 , 129.386130 , 12.269592 , 0.515579 , 34.809070 , 29.632179 , 14.006487 , 15.869757 , 1.090086 , 34.551818 , 29.312643 , 29.268165 , 15.993828 , 0.528192 , 34.144602 , 28.722153 , 13.844902 , 17.736575 , 1.054472 , 33.994349 , 28.686299 , 27.535560 , 15.108499 , 1.083056 , 34.754498 , 29.549710 , 29.389158 , 16.179184 , 1.088356 , 34.495053 , 29.118980 , 28.954821 , 15.516458 , 1.126047 , 35.329955 , 29.926973 , 31.475905 , 15.947924, 1.106034 , 34.869173 , 29.794072 , 30.779779 , 14.788624 , 1.088561 , 34.602809 , 29.335442 , 29.527373 , 15.153194 , 1.029744 , 34.790190 , 29.550472 , 27.994815 , 16.190987 , 2.443464 , 23.854518 , -83.887463 , 17.046416 , 14.701721 , 144.011849
 280615080214 , 136.115194 , 0.198256 , 0.002988 , 141.337907 , 12.347412 , 0.562561 , 34.927748 , 29.671807 , 15.323314 , 16.134974 , 1.187455 , 34.673621 , 29.226300 , 32.109749 , 16.104790 , 0.575774 , 34.269851 , 29.050846 , 15.161229 , 18.048953 , 1.150717 , 34.119918 , 28.863060 , 30.150456 , 15.223815 , 1.182848 , 34.891493 , 29.477064 , 32.157303 , 16.116496 , 1.187665 , 34.634170 , 29.177408 , 31.705165 , 15.653830 , 1.228653 , 35.452724 , 29.943253 , 34.376722 , 16.030686, 1.205518 , 34.998916 , 29.676679 , 33.676980 , 14.866549 , 1.189440 , 34.732937 , 29.253763 , 32.316767 , 15.195373 , 1.124264 , 34.908797 , 29.633123 , 30.619037 , 16.430228 , 2.431304 , 23.982761 , -84.090732 , 17.364684 , 14.987856 , 153.769615
 280615080313 , 152.464822 , 0.133141 , 0.002317 , 158.735910 , 12.416077 , 0.629346 , 35.108448 , 29.905895 , 17.277412 , 16.175557 , 1.328099 , 34.861307 , 29.534581 , 36.231335 , 16.104742 , 0.645348 , 34.461753 , 29.139950 , 17.140396 , 17.870224 , 1.288860 , 34.308810 , 29.000966 , 34.082043 , 15.255304 , 1.323932 , 35.086150 , 29.541515 , 36.226886 , 15.992425 , 1.327088 , 34.832782 , 29.383974 , 35.771530 , 15.216995 , 1.376087 , 35.643684 , 30.018862 , 38.710144 , 15.891137, 1.349648 , 35.192087 , 29.743524 , 37.911461 , 14.645834 , 1.330728 , 34.923798 , 29.612765 , 36.419225 , 15.205337 , 1.259255 , 35.089208 , 29.743324 , 34.530891 , 16.516957 , 2.419067 , 24.113226 , -84.297618 , 17.391557 , 14.977477 , 169.748776
 280615080413 , 161.567597 , 0.090611 , 0.002537 , 169.802700 , 12.168884 , 0.666774 , 35.177418 , 29.756848 , 18.344635 , 16.266493 , 1.406218 , 34.934252 , 29.412124 , 38.500006 , 16.318589 , 0.683566 , 34.537797 , 29.139645 , 18.237256 , 18.094518 , 1.366035 , 34.385836 , 29.253567 , 36.253144 , 15.487290 , 1.398610 , 35.149009 , 29.729989 , 38.397605 , 16.409187 , 1.404805 , 34.900864 , 29.398420 , 37.958594 , 15.950536 , 1.455388 , 35.711612 , 30.289654 , 41.036214 , 16.162593, 1.427666 , 35.260321 , 29.740486 , 40.166293 , 14.959324 , 1.408686 , 34.992295 , 29.344733 , 38.620220 , 15.593899 , 1.332804 , 35.158768 , 29.812877 , 36.657321 , 16.686351 , 2.406960 , 24.243738 , -84.504679 , 17.653284 , 15.222970 , 181.929612
